id,First_name,Last_name,Full_name,position,team,player,MIN,PTS,FG_made,FG_taken,FT_made,FT_taken,3PT_made,3PT_taken,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,fpoints
400899644.0,Maurice,Harkless, Maurice  Harkless,SF,POR,M. HarklessM. Harkless,22,10,5,7,0,0,0,2,2,2,4,0,0,0,2,2,9,12.8
400899644.0,Mason,Plumlee, Mason  Plumlee,C,POR,M. PlumleeM. Plumlee,24,7,3,6,1,3,0,0,2,6,8,4,1,2,2,3,18,26.6
400899644.0,Damian,Lillard, Damian  Lillard,PG,POR,D. LillardD. Lillard,28,18,8,14,2,4,0,5,0,4,4,5,1,1,2,1,13,32.3
400899644.0,C.J.,McCollum, C.J.  McCollum,SG,POR,C. McCollumC. McCollum,31,33,12,19,3,3,6,10,0,4,4,5,0,0,5,5,27,40.3
400899644.0,Meyers,Leonard, Meyers  Leonard,PF,POR,M. LeonardM. Leonard,27,14,4,8,2,2,4,6,0,11,11,1,0,0,0,2,19,28.7
400899644.0,Noah,Vonleh, Noah  Vonleh,PF,POR,N. VonlehN. Vonleh,15,2,1,1,0,0,0,0,0,3,3,0,1,2,2,6,7,9.6
400899644.0,Jake,Layman, Jake  Layman,SF,POR,J. LaymanJ. Layman,4,2,1,3,0,0,0,2,0,3,3,0,0,0,0,3,0,5.6
400899644.0,Shabazz,Napier, Shabazz  Napier,PG,POR,S. NapierS. Napier,5,5,1,2,2,2,1,2,0,0,0,0,0,0,0,0,-3,5.0
400899644.0,Evan,Turner, Evan  Turner,SG,POR,E. TurnerE. Turner,30,19,8,12,3,3,0,1,0,4,4,4,1,0,0,2,4,31.8
400899644.0,Allen,Crabbe, Allen  Crabbe,SG,POR,A. CrabbeA. Crabbe,30,14,5,10,0,0,4,7,1,1,2,0,0,0,0,1,6,16.4
400899644.0,Pat,Connaughton, Pat  Connaughton,SG,POR,P. ConnaughtonP. Connaughton,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0
400899644.0,Tim,Quarterman, Tim  Quarterman,SG,POR,T. QuartermanT. Quarterman,2,2,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,4.7
400899644.0,Trevor,Booker, Trevor  Booker,PF,BKN,T. BookerT. Booker,26,16,7,9,0,0,2,2,3,1,4,1,2,0,1,2,-4,25.3
400899644.0,Rondae,Hollis-Jefferson, Rondae  Hollis-Jefferson,SF,BKN,R. Hollis-JeffersonR. Hollis-Jefferson,25,8,4,11,0,0,0,2,1,2,3,4,1,1,1,4,0,20.6
400899644.0,Brook,Lopez, Brook  Lopez,C,BKN,B. LopezB. Lopez,29,21,8,14,3,3,2,4,3,3,6,4,1,1,2,2,-16,36.2
400899644.0,Isaiah,Whitehead, Isaiah  Whitehead,PG,BKN,I. WhiteheadI. Whitehead,24,11,2,10,6,6,1,4,0,1,1,2,1,1,0,1,-6,19.2
400899644.0,Luis,Scola, Luis  Scola,PF,BKN,L. ScolaL. Scola,14,6,1,4,4,5,0,2,1,1,2,1,0,0,1,2,-8,8.9
400899644.0,Anthony,Bennett, Anthony  Bennett,PF,BKN,A. BennettA. Bennett,6,5,1,2,3,7,0,1,3,1,4,1,0,0,0,0,3,11.3
400899644.0,Joe,Harris, Joe  Harris,SF,BKN,J. HarrisJ. Harris,27,8,2,7,4,4,0,3,0,4,4,3,0,0,2,1,-12,15.3
400899644.0,Justin,Hamilton, Justin  Hamilton,C,BKN,J. HamiltonJ. Hamilton,22,11,4,7,0,0,3,6,0,3,3,1,0,0,0,1,-15,16.1
400899644.0,Randy,Foye, Randy  Foye,SG,BKN,R. FoyeR. Foye,13,5,1,6,2,2,1,4,0,3,3,2,0,0,2,2,-5,9.6
400899644.0,Sean,Kilpatrick, Sean  Kilpatrick,SG,BKN,S. KilpatrickS. Kilpatrick,20,3,1,9,1,2,0,2,0,4,4,1,0,0,0,3,-16,9.3
400899658.0,Ed,Davis, Ed  Davis,PF,POR,E. DavisE. Davis,33,14,7,9,0,0,0,0,4,6,10,0,0,2,1,2,-1,29.0
400899658.0,Maurice,Harkless, Maurice  Harkless,SF,POR,M. HarklessM. Harkless,34,15,6,13,2,4,1,3,1,7,8,0,1,1,3,3,7,25.6
400899658.0,Mason,Plumlee, Mason  Plumlee,C,POR,M. PlumleeM. Plumlee,28,9,4,5,1,3,0,0,4,5,9,4,0,1,4,1,6,23.8
400899658.0,Damian,Lillard, Damian  Lillard,PG,POR,D. LillardD. Lillard,35,22,8,18,4,4,2,6,0,5,5,6,2,0,5,1,-3,36.0
400899658.0,C.J.,McCollum, C.J.  McCollum,SG,POR,C. McCollumC. McCollum,36,16,6,17,3,3,1,3,1,4,5,5,0,0,1,2,6,28.5
400899658.0,Meyers,Leonard, Meyers  Leonard,PF,POR,M. LeonardM. Leonard,19,7,2,9,2,2,1,7,0,1,1,1,1,0,0,3,-9,11.7
400899658.0,Noah,Vonleh, Noah  Vonleh,PF,POR,N. VonlehN. Vonleh,6,2,0,0,2,2,0,0,0,2,2,0,0,1,2,0,-2,4.4
400899658.0,Evan,Turner, Evan  Turner,SG,POR,E. TurnerE. Turner,24,11,4,8,3,3,0,0,0,1,1,2,1,0,0,0,-16,17.2
400899658.0,Allen,Crabbe, Allen  Crabbe,SG,POR,A. CrabbeA. Crabbe,23,7,1,7,4,5,1,3,1,2,3,0,0,0,0,1,-8,10.6
400899658.0,Kristaps,Porzingis, Kristaps  Porzingis,PF,NY,K. PorzingisK. Porzingis,40,31,13,23,2,2,3,8,3,6,9,1,0,1,2,4,5,43.3
400899658.0,Carmelo,Anthony, Carmelo  Anthony,SF,NY,C. AnthonyC. Anthony,36,17,7,22,0,0,3,9,2,4,6,0,1,1,1,3,-1,27.2
400899658.0,Kyle,O'Quinn, Kyle  O'Quinn,C,NY,K. O'QuinnK. O'Quinn,24,4,2,6,0,0,0,0,1,4,5,1,1,0,2,2,-15,11.5
400899658.0,Derrick,Rose, Derrick  Rose,PG,NY,D. RoseD. Rose,28,18,8,15,2,2,0,0,2,2,4,5,2,1,1,4,-3,35.3
400899658.0,Courtney,Lee, Courtney  Lee,SG,NY,C. LeeC. Lee,27,5,2,8,1,1,0,4,1,3,4,3,1,1,1,1,-5,17.3
400899658.0,Mindaugas,Kuzminskas, Mindaugas  Kuzminskas,SF,NY,M. KuzminskasM. Kuzminskas,21,10,4,6,0,0,2,3,0,3,3,1,1,0,1,2,12,16.1
400899658.0,Maurice,Ndour, Maurice  Ndour,SF,NY,M. NdourM. Ndour,3,2,0,1,2,2,0,0,0,0,0,0,0,1,0,1,2,4.0
400899658.0,Guillermo,Hernangomez, Guillermo  Hernangomez,C,NY,G. HernangomezG. Hernangomez,21,9,4,5,1,1,0,0,0,4,4,0,0,0,4,3,9,9.8
400899658.0,Justin,Holiday, Justin  Holiday,SG,NY,J. HolidayJ. Holiday,19,7,3,4,0,0,1,1,0,5,5,4,0,0,1,2,5,18.0
400899665.0,Ed,Davis, Ed  Davis,PF,POR,E. DavisE. Davis,18,4,1,4,2,2,0,0,1,2,3,2,0,0,2,3,-18,8.6
400899665.0,Maurice,Harkless, Maurice  Harkless,SF,POR,M. HarklessM. Harkless,34,11,4,10,2,2,1,5,3,4,7,2,3,1,0,5,-18,30.4
400899665.0,Mason,Plumlee, Mason  Plumlee,C,POR,M. PlumleeM. Plumlee,23,19,9,10,1,2,0,0,2,2,4,3,0,1,0,3,-9,30.3
400899665.0,Damian,Lillard, Damian  Lillard,PG,POR,D. LillardD. Lillard,38,40,13,21,9,9,5,7,0,7,7,11,0,0,2,4,-16,62.9
400899665.0,C.J.,McCollum, C.J.  McCollum,SG,POR,C. McCollumC. McCollum,33,13,5,12,2,2,1,4,0,1,1,2,1,0,1,2,-14,18.2
400899665.0,Meyers,Leonard, Meyers  Leonard,PF,POR,M. LeonardM. Leonard,8,5,2,4,0,0,1,1,1,2,3,0,0,1,1,2,-6,9.6
400899665.0,Noah,Vonleh, Noah  Vonleh,PF,POR,N. VonlehN. Vonleh,14,0,0,2,0,0,0,1,1,4,5,0,0,0,1,1,6,5.0
400899665.0,Jake,Layman, Jake  Layman,SF,POR,J. LaymanJ. Layman,4,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,8,3.2
400899665.0,Shabazz,Napier, Shabazz  Napier,PG,POR,S. NapierS. Napier,4,4,1,3,1,1,1,2,0,0,0,2,0,0,0,0,8,7.0
400899665.0,Evan,Turner, Evan  Turner,SG,POR,E. TurnerE. Turner,33,17,7,13,1,1,2,4,0,1,1,3,1,1,2,2,-11,24.7
400899665.0,Allen,Crabbe, Allen  Crabbe,SG,POR,A. CrabbeA. Crabbe,24,2,1,6,0,0,0,2,1,4,5,2,0,0,0,0,-6,11.0
400899665.0,Pat,Connaughton, Pat  Connaughton,SG,POR,P. ConnaughtonP. Connaughton,4,7,3,3,0,0,1,1,0,1,1,0,0,0,0,0,8,8.2
400899665.0,Tim,Quarterman, Tim  Quarterman,SG,POR,T. QuartermanT. Quarterman,4,3,1,1,0,0,1,1,0,0,0,0,0,2,0,0,8,7.0
400899665.0,Kevin,Love, Kevin  Love,PF,CLE,K. LoveK. Love,32,40,12,20,8,8,8,12,4,4,8,3,1,1,1,2,20,57.1
400899665.0,LeBron,James, LeBron  James,SF,CLE,L. JamesL. James,38,31,11,21,7,8,2,3,1,9,10,13,3,0,3,0,17,65.5
400899665.0,Tristan,Thompson, Tristan  Thompson,C,CLE,T. ThompsonT. Thompson,27,6,2,3,2,6,0,0,1,5,6,1,0,0,0,1,15,14.7
400899665.0,Kyrie,Irving, Kyrie  Irving,PG,CLE,K. IrvingK. Irving,33,20,8,15,1,2,3,6,0,2,2,6,1,0,3,2,23,30.4
400899665.0,J.R.,Smith, J.R.  Smith,SG,CLE,J. SmithJ. Smith,27,8,3,3,0,0,2,2,1,1,2,0,0,0,1,3,18,9.4
400899665.0,Channing,Frye, Channing  Frye,PF,CLE,C. FryeC. Frye,14,14,4,6,2,2,4,6,0,3,3,1,0,1,0,0,1,21.1
400899665.0,Richard,Jefferson, Richard  Jefferson,SF,CLE,R. JeffersonR. Jefferson,25,6,3,4,0,0,0,1,0,2,2,4,0,0,0,0,-1,14.4
400899665.0,Jordan,McRae, Jordan  McRae,SG,CLE,J. McRaeJ. McRae,15,2,1,9,0,0,0,2,1,2,3,0,1,0,0,2,-11,7.6
400899665.0,Iman,Shumpert, Iman  Shumpert,SG,CLE,I. ShumpertI. Shumpert,17,6,2,4,0,0,2,3,1,1,2,2,0,0,1,5,2,10.4
400899665.0,James,Jones, James  Jones,SG,CLE,J. JonesJ. Jones,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-8,1.2
400899687.0,Anthony,Davis, Anthony  Davis,PF,NO,A. DavisA. Davis,43,31,10,17,9,13,2,4,0,13,13,2,0,5,1,1,-16,58.6
400899687.0,Solomon,Hill, Solomon  Hill,SF,NO,S. HillS. Hill,27,5,2,4,0,0,1,1,2,4,6,0,1,1,1,0,-9,15.2
400899687.0,Omer,Asik, Omer  Asik,C,NO,O. AsikO. Asik,18,6,2,2,2,2,0,0,0,4,4,0,0,0,0,2,-19,10.8
400899687.0,Tim,Frazier, Tim  Frazier,PG,NO,T. FrazierT. Frazier,32,11,3,12,4,5,1,3,0,1,1,7,0,0,4,2,-23,18.7
400899687.0,E'Twaun,Moore, E'Twaun  Moore,SG,NO,E. MooreE. Moore,23,15,6,11,0,2,3,3,0,1,1,4,0,0,1,4,-22,21.2
400899687.0,Terrence,Jones, Terrence  Jones,PF,NO,T. JonesT. Jones,30,11,4,10,1,2,2,4,0,3,3,2,0,0,1,0,4,16.6
400899687.0,Jrue,Holiday, Jrue  Holiday,PG,NO,J. HolidayJ. Holiday,29,16,6,13,2,4,2,4,0,4,4,5,0,1,5,4,0,25.3
400899687.0,Ed,Davis, Ed  Davis,PF,POR,E. DavisE. Davis,28,9,4,6,1,1,0,0,2,4,6,0,1,1,0,4,13,20.2
400899687.0,Maurice,Harkless, Maurice  Harkless,SF,POR,M. HarklessM. Harkless,29,19,8,13,2,4,1,3,5,6,11,1,1,0,4,3,14,31.7
400899687.0,Mason,Plumlee, Mason  Plumlee,C,POR,M. PlumleeM. Plumlee,33,12,5,12,2,3,0,0,3,11,14,8,1,0,1,2,16,41.8
400899687.0,Damian,Lillard, Damian  Lillard,PG,POR,D. LillardD. Lillard,36,27,9,19,6,7,3,7,0,4,4,11,0,1,1,2,18,49.3
400899687.0,C.J.,McCollum, C.J.  McCollum,SG,POR,C. McCollumC. McCollum,36,24,9,19,2,2,4,8,0,1,1,3,2,1,1,2,19,34.7
400899687.0,Meyers,Leonard, Meyers  Leonard,PF,POR,M. LeonardM. Leonard,22,15,6,11,0,0,3,6,1,8,9,2,0,1,1,4,9,29.8
400899687.0,Noah,Vonleh, Noah  Vonleh,PF,POR,N. VonlehN. Vonleh,5,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,-1,4.7
400899687.0,Jake,Layman, Jake  Layman,SF,POR,J. LaymanJ. Layman,5,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,11,4.0
400899687.0,Evan,Turner, Evan  Turner,SG,POR,E. TurnerE. Turner,25,7,3,11,0,0,1,5,1,3,4,4,0,0,0,0,-11,17.8
400899687.0,Allen,Crabbe, Allen  Crabbe,SG,POR,A. CrabbeA. Crabbe,18,4,2,6,0,0,0,3,0,1,1,0,0,1,3,3,-17,4.2
400899687.0,Pat,Connaughton, Pat  Connaughton,SG,POR,P. ConnaughtonP. Connaughton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
400899687.0,Tim,Quarterman, Tim  Quarterman,SG,POR,T. QuartermanT. Quarterman,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1.2
400899701.0,Ryan,Anderson, Ryan  Anderson,PF,HOU,R. AndersonR. Anderson,27,14,5,7,2,2,2,4,1,5,6,3,1,0,1,1,12,26.7
400899701.0,Trevor,Ariza, Trevor  Ariza,SF,HOU,T. ArizaT. Ariza,33,18,6,7,2,4,4,5,0,2,2,3,2,0,0,3,14,28.9
400899701.0,Clint,Capela, Clint  Capela,C,HOU,C. CapelaC. Capela,33,21,9,12,3,4,0,0,3,6,9,0,0,2,0,3,11,35.8
400899701.0,Patrick,Beverley, Patrick  Beverley,PG,HOU,P. BeverleyP. Beverley,35,1,0,5,1,2,0,3,1,1,2,4,0,2,0,5,16,13.4
400899701.0,James,Harden, James  Harden,SG,HOU,J. HardenJ. Harden,34,38,11,22,11,13,5,12,1,1,2,10,2,1,5,3,8,56.4
400899701.0,Sam,Dekker, Sam  Dekker,SF,HOU,S. DekkerS. Dekker,18,4,2,5,0,0,0,3,0,2,2,0,1,1,2,1,-1,8.4
400899701.0,Nene,Hilario, Nene  Hilario,C,HOU,N. HilarioN. Hilario,15,8,4,7,0,0,0,0,0,4,4,1,0,1,1,4,5,15.3
400899701.0,Eric,Gordon, Eric  Gordon,SG,HOU,E. GordonE. Gordon,30,26,9,15,2,3,6,9,1,4,5,4,1,0,1,1,13,39.0
400899701.0,Ed,Davis, Ed  Davis,PF,POR,E. DavisE. Davis,22,7,3,3,1,2,0,0,1,2,3,1,0,0,0,3,-9,12.1
400899701.0,Maurice,Harkless, Maurice  Harkless,SF,POR,M. HarklessM. Harkless,38,18,7,12,2,2,2,4,1,2,3,0,2,1,0,5,-9,27.6
400899701.0,Mason,Plumlee, Mason  Plumlee,C,POR,M. PlumleeM. Plumlee,33,11,5,7,1,4,0,0,5,3,8,7,0,1,3,4,-8,30.1
400899701.0,Damian,Lillard, Damian  Lillard,PG,POR,D. LillardD. Lillard,38,27,7,20,11,13,2,8,1,4,5,5,1,0,7,2,-15,35.5
400899701.0,C.J.,McCollum, C.J.  McCollum,SG,POR,C. McCollumC. McCollum,37,28,9,19,6,6,4,10,0,3,3,7,2,0,1,4,-1,45.1
400899701.0,Meyers,Leonard, Meyers  Leonard,PF,POR,M. LeonardM. Leonard,10,2,1,3,0,0,0,2,0,1,1,1,0,0,0,1,-2,4.7
400899701.0,Jake,Layman, Jake  Layman,SF,POR,J. LaymanJ. Layman,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-9,1.5
400899701.0,Shabazz,Napier, Shabazz  Napier,PG,POR,S. NapierS. Napier,5,0,0,2,0,0,0,2,0,1,1,0,1,0,0,1,-7,3.2
400899701.0,Evan,Turner, Evan  Turner,SG,POR,E. TurnerE. Turner,23,15,6,12,1,2,2,4,0,6,6,2,0,0,1,2,-5,24.2
400899701.0,Allen,Crabbe, Allen  Crabbe,SG,POR,A. CrabbeA. Crabbe,29,6,2,5,0,0,2,3,0,5,5,0,1,0,2,2,-15,12.0
400899725.0,Thaddeus,Young, Thaddeus  Young,PF,IND,T. YoungT. Young,24,4,2,6,0,0,0,0,0,5,5,1,1,0,3,1,-11,10.5
400899725.0,Myles,Turner, Myles  Turner,C,IND,M. TurnerM. Turner,31,19,7,12,5,5,0,0,3,7,10,1,0,1,2,4,-13,32.5
400899725.0,Jeff,Teague, Jeff  Teague,PG,IND,J. TeagueJ. Teague,34,25,7,13,10,12,1,2,0,5,5,8,0,1,2,2,-14,43.0
400899725.0,Monta,Ellis, Monta  Ellis,SG,IND,M. EllisM. Ellis,25,4,1,5,2,2,0,1,0,1,1,3,0,0,2,2,-14,7.7
400899725.0,Glenn,Robinson III, Glenn  Robinson III,SG,IND,G. Robinson IIIG. Robinson III,34,15,6,10,1,1,2,4,0,4,4,1,1,0,0,3,-23,23.3
400899725.0,Lavoy,Allen, Lavoy  Allen,PF,IND,L. AllenL. Allen,17,2,0,1,2,2,0,0,1,1,2,2,0,2,0,0,-14,11.4
400899725.0,Rakeem,Christmas, Rakeem  Christmas,PF,IND,R. ChristmasR. Christmas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0
400899725.0,Georges,Niang, Georges  Niang,SF,IND,G. NiangG. Niang,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0
400899725.0,Al,Jefferson, Al  Jefferson,C,IND,A. JeffersonA. Jefferson,21,13,5,8,3,4,0,0,0,1,1,1,0,0,0,1,-1,15.7
400899725.0,Aaron,Brooks, Aaron  Brooks,PG,IND,A. BrooksA. Brooks,21,16,6,10,1,1,3,5,0,3,3,0,0,0,3,1,6,16.6
400899725.0,Rodney,Stuckey, Rodney  Stuckey,PG,IND,R. StuckeyR. Stuckey,24,9,2,6,5,6,0,1,0,1,1,2,1,0,2,0,-11,13.2
400899725.0,Joe,Young, Joe  Young,PG,IND,J. YoungJ. Young,3,2,0,1,2,2,0,1,0,0,0,0,0,0,1,0,-5,1.0
400899725.0,Ed,Davis, Ed  Davis,PF,POR,E. DavisE. Davis,32,2,1,3,0,0,0,0,5,4,9,1,1,1,2,4,20,16.3
400899725.0,Maurice,Harkless, Maurice  Harkless,SF,POR,M. HarklessM. Harkless,29,23,9,14,2,2,3,6,2,0,2,0,2,0,0,3,14,29.4
400899725.0,Mason,Plumlee, Mason  Plumlee,C,POR,M. PlumleeM. Plumlee,27,16,8,14,0,0,0,1,3,6,9,6,0,1,1,4,11,36.8
400899725.0,Damian,Lillard, Damian  Lillard,PG,POR,D. LillardD. Lillard,35,28,11,18,5,7,1,6,0,5,5,10,4,0,1,3,26,56.0
400899725.0,C.J.,McCollum, C.J.  McCollum,SG,POR,C. McCollumC. McCollum,34,19,7,18,3,3,2,6,3,2,5,5,2,0,0,1,10,36.5
400899725.0,Meyers,Leonard, Meyers  Leonard,PF,POR,M. LeonardM. Leonard,23,8,3,9,0,0,2,7,1,2,3,0,0,0,0,2,9,11.6
400899725.0,Noah,Vonleh, Noah  Vonleh,PF,POR,N. VonlehN. Vonleh,2,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,5,4.7
400899725.0,Jake,Layman, Jake  Layman,SF,POR,J. LaymanJ. Layman,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-1.0
400899725.0,Shabazz,Napier, Shabazz  Napier,PG,POR,S. NapierS. Napier,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2.0
400899725.0,Evan,Turner, Evan  Turner,SG,POR,E. TurnerE. Turner,27,13,5,7,2,2,1,1,0,4,4,6,3,0,1,2,-3,31.8
400899725.0,Allen,Crabbe, Allen  Crabbe,SG,POR,A. CrabbeA. Crabbe,23,15,4,8,5,5,2,4,0,1,1,0,0,0,0,4,-2,16.2
400899725.0,Pat,Connaughton, Pat  Connaughton,SG,POR,P. ConnaughtonP. Connaughton,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1.2
400899725.0,Tim,Quarterman, Tim  Quarterman,SG,POR,T. QuartermanT. Quarterman,2,5,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5,5.0
400899740.0,Josh,McRoberts, Josh  McRoberts,PF,MIA,J. McRobertsJ. McRoberts,28,13,5,9,1,1,2,3,0,2,2,4,2,0,2,1,17,23.4
400899740.0,Hassan,Whiteside, Hassan  Whiteside,C,MIA,H. WhitesideH. Whiteside,41,28,12,16,4,6,0,0,3,13,16,1,0,5,1,1,4,57.7
400899740.0,Goran,Dragic, Goran  Dragic,PG,MIA,G. DragicG. Dragic,35,18,8,19,2,2,0,1,1,8,9,8,2,0,5,3,-3,39.8
400899740.0,Wayne,Ellington, Wayne  Ellington,SG,MIA,W. EllingtonW. Ellington,39,12,5,13,1,2,1,8,0,2,2,3,0,0,1,1,5,17.9
400899740.0,Rodney,McGruder, Rodney  McGruder,SG,MIA,R. McGruderR. McGruder,39,7,3,9,0,0,1,4,1,3,4,2,0,0,1,2,-2,13.8
400899740.0,Willie,Reed, Willie  Reed,PF,MIA,W. ReedW. Reed,7,3,1,1,1,2,0,0,1,1,2,0,0,0,0,3,-9,5.4
400899740.0,James,Johnson, James  Johnson,PF,MIA,J. JohnsonJ. Johnson,17,2,1,5,0,0,0,1,1,3,4,1,0,0,2,0,-20,6.3
400899740.0,Tyler,Johnson, Tyler  Johnson,SG,MIA,T. JohnsonT. Johnson,34,9,3,14,1,2,2,5,1,6,7,4,2,1,1,3,-27,28.4
400899740.0,Ed,Davis, Ed  Davis,PF,POR,E. DavisE. Davis,26,4,2,5,0,0,0,0,5,1,6,0,0,3,2,2,-9,15.2
400899740.0,Maurice,Harkless, Maurice  Harkless,SF,POR,M. HarklessM. Harkless,33,17,6,12,4,4,1,3,2,5,7,1,1,1,1,2,-7,29.9
400899740.0,Mason,Plumlee, Mason  Plumlee,C,POR,M. PlumleeM. Plumlee,33,11,5,8,1,2,0,0,1,8,9,1,1,1,1,5,9,26.3
400899740.0,Damian,Lillard, Damian  Lillard,PG,POR,D. LillardD. Lillard,35,19,6,19,5,6,2,6,0,4,4,6,1,0,2,3,3,32.8
400899740.0,C.J.,McCollum, C.J.  McCollum,SG,POR,C. McCollumC. McCollum,33,17,7,18,2,3,1,5,2,2,4,4,0,2,1,2,-1,30.8
400899740.0,Meyers,Leonard, Meyers  Leonard,PF,POR,M. LeonardM. Leonard,19,5,2,6,0,0,1,2,1,5,6,1,0,0,1,0,6,12.7
400899740.0,Noah,Vonleh, Noah  Vonleh,PF,POR,N. VonlehN. Vonleh,4,1,0,0,1,2,0,0,0,2,2,0,0,0,0,1,2,3.4
400899740.0,Evan,Turner, Evan  Turner,SG,POR,E. TurnerE. Turner,28,9,3,10,3,5,0,2,1,5,6,6,3,1,0,1,11,33.2
400899740.0,Allen,Crabbe, Allen  Crabbe,SG,POR,A. CrabbeA. Crabbe,28,16,5,11,2,2,4,6,0,3,3,0,0,1,0,1,21,21.6
400899750.0,Ed,Davis, Ed  Davis,PF,POR,E. DavisE. Davis,30,5,2,3,1,2,0,0,2,5,7,0,1,1,0,5,2,17.4
400899750.0,Maurice,Harkless, Maurice  Harkless,SF,POR,M. HarklessM. Harkless,31,11,4,11,2,3,1,4,4,5,9,2,1,1,2,4,0,26.8
400899750.0,Mason,Plumlee, Mason  Plumlee,C,POR,M. PlumleeM. Plumlee,23,10,4,9,2,2,0,0,1,4,5,2,2,2,1,1,-10,26.0
400899750.0,Damian,Lillard, Damian  Lillard,PG,POR,D. LillardD. Lillard,34,30,11,24,5,5,3,6,0,3,3,7,2,3,0,2,1,54.1
400899750.0,C.J.,McCollum, C.J.  McCollum,SG,POR,C. McCollumC. McCollum,30,24,10,19,0,0,4,7,1,1,2,5,0,0,2,2,-9,31.9
400899750.0,Meyers,Leonard, Meyers  Leonard,PF,POR,M. LeonardM. Leonard,12,2,1,3,0,0,0,2,0,2,2,2,0,0,2,6,1,5.4
400899750.0,Al-Farouq,Aminu, Al-Farouq  Aminu,SF,POR,A. AminuA. Aminu,17,3,1,3,1,4,0,0,0,3,3,2,1,1,0,2,4,13.6
400899750.0,Evan,Turner, Evan  Turner,SG,POR,E. TurnerE. Turner,29,10,5,6,0,0,0,1,0,2,2,4,0,0,2,2,8,16.4
400899750.0,Allen,Crabbe, Allen  Crabbe,SG,POR,A. CrabbeA. Crabbe,33,17,7,15,2,2,1,4,2,3,5,1,2,0,0,3,13,28.5
400899750.0,Jimmy,Butler, Jimmy  Butler,SF,CHI,J. ButlerJ. Butler,37,26,8,16,8,8,2,4,2,5,7,5,1,2,2,1,2,45.9
400899750.0,Robin,Lopez, Robin  Lopez,C,CHI,R. LopezR. Lopez,33,7,2,6,3,4,0,0,7,7,14,2,0,2,1,0,6,29.8
400899750.0,Jerian,Grant, Jerian  Grant,PG,CHI,J. GrantJ. Grant,23,5,1,7,2,2,1,4,0,3,3,1,1,0,1,3,5,11.1
400899750.0,Dwyane,Wade, Dwyane  Wade,SG,CHI,D. WadeD. Wade,36,34,11,23,11,13,1,3,2,2,4,3,1,2,4,3,9,45.3
400899750.0,Bobby,Portis, Bobby  Portis,PF,CHI,B. PortisB. Portis,6,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,-5,8.2
400899750.0,Nikola,Mirotic, Nikola  Mirotic,PF,CHI,N. MiroticN. Mirotic,27,18,4,8,7,8,3,4,0,7,7,0,2,2,2,3,-3,32.4
400899750.0,Isaiah,Canaan, Isaiah  Canaan,PG,CHI,I. CanaanI. Canaan,29,10,4,11,2,2,0,3,3,1,4,2,2,0,2,3,-9,19.8
400899750.0,Denzel,Valentine, Denzel  Valentine,SG,CHI,D. ValentineD. Valentine,22,2,1,6,0,0,0,5,0,4,4,0,0,0,1,2,-10,5.8
400899767.0,Ed,Davis, Ed  Davis,PF,POR,E. DavisE. Davis,17,2,1,3,0,0,0,0,2,3,5,0,0,0,0,3,-8,8.0
400899767.0,Maurice,Harkless, Maurice  Harkless,SF,POR,M. HarklessM. Harkless,32,11,5,13,0,0,1,5,4,0,4,4,4,0,4,4,3,25.8
400899767.0,Mason,Plumlee, Mason  Plumlee,C,POR,M. PlumleeM. Plumlee,33,10,4,10,2,4,0,0,2,8,10,4,2,3,1,2,6,37.0
400899767.0,Damian,Lillard, Damian  Lillard,PG,POR,D. LillardD. Lillard,39,30,8,18,9,9,5,13,0,7,7,6,0,0,2,1,4,45.4
400899767.0,C.J.,McCollum, C.J.  McCollum,SG,POR,C. McCollumC. McCollum,38,23,9,15,1,2,4,7,0,3,3,5,0,0,3,1,-10,31.1
400899767.0,Meyers,Leonard, Meyers  Leonard,PF,POR,M. LeonardM. Leonard,15,9,3,6,0,0,3,5,0,3,3,1,0,1,0,4,-14,16.1
400899767.0,Al-Farouq,Aminu, Al-Farouq  Aminu,SF,POR,A. AminuA. Aminu,18,2,1,5,0,0,0,2,2,2,4,2,0,0,1,2,-4,8.8
400899767.0,Evan,Turner, Evan  Turner,SG,POR,E. TurnerE. Turner,23,6,2,8,2,2,0,2,0,4,4,3,1,0,1,2,-10,16.3
